parents_id;partners_id;groom;father;bride;mother;distance;length partners;length parents;years_between
98036;77339;464034;588217;464037;588218;1;35;36;36
98036;59829;358974;588220;358977;588221;0;37;37;27
73214;25253;151518;439285;151521;439286;2;61;63;27
16227;71438;428628;97366;428631;97367;1;35;35;29
45934;85287;511722;275608;511725;275609;2;50;52;28
11742;84406;506436;70453;506439;70454;0;51;51;21
35892;78821;472926;215356;472929;215357;0;30;30;32
35892;18938;113628;215353;113631;215354;2;27;27;25
49564;79726;478356;297388;478359;297389;0;34;34;31
55698;98127;588762;334192;588765;334193;0;35;35;39
55698;91499;548994;334189;548997;334190;0;42;42;34
74436;95095;570570;446617;570573;446618;3;40;39;34
96243;59841;359046;577459;359049;577460;1;33;34;30
100582;20755;124530;603493;124533;603494;0;36;36;38
100582;87506;525036;603496;525039;603497;0;44;44;30
73958;84211;505266;443749;505269;443750;1;30;31;38
73958;61788;370728;443752;370731;443753;1;39;38;37
86905;52119;312714;521431;312717;521432;0;37;37;28
99572;83809;502854;597436;502857;597437;0;33;33;31
54053;8491;50946;324319;50949;324320;0;30;30;36
3229;42523;255138;19375;255141;19376;1;47;46;38
3229;9047;54282;19378;54285;19379;0;43;43;31
14389;87550;525300;86335;525303;86336;0;35;35;32
14389;100237;601422;86338;601425;86339;0;43;43;29
35658;813;4878;213952;4881;213953;2;43;43;37
35658;77257;463542;213949;463545;213950;2;42;43;30
52512;80751;484506;315073;484509;315074;0;31;31;39
86272;63244;379464;517636;379467;517637;1;38;39;23
86272;89590;537540;517633;537543;517634;1;38;37;23
94153;81082;486492;564919;486495;564920;3;41;40;31
52272;7163;42978;313636;42981;313637;2;32;30;39
52272;84477;506862;313633;506865;313634;1;24;24;37
29588;60612;363672;177532;363675;177533;3;34;34;39
9764;45785;274710;58588;274713;58589;0;39;39;33
54555;76934;461604;327334;461607;327335;0;26;26;40
81841;81452;488712;491050;488715;491051;1;46;46;31
99310;33501;201006;595864;201009;595865;1;24;24;36
99310;30431;182586;595861;182589;595862;0;34;34;22
59171;33756;202536;355030;202539;355031;0;34;34;24
68708;28744;172464;412249;172467;412250;0;31;31;34
17763;96099;576594;106579;576597;106580;3;41;41;32
17763;5391;32346;106582;32349;106583;1;32;32;29
22034;41466;248796;132208;248799;132209;0;39;39;37
71695;95306;571836;430174;571839;430175;0;53;53;37
99942;50532;303192;599656;303195;599657;0;33;33;26
14675;68154;408924;88054;408927;88055;0;29;29;34
31682;31918;191508;190096;191511;190097;0;37;37;26
77729;47167;283002;466375;283005;466376;0;31;31;29
77729;14036;84216;466378;84219;466379;0;36;36;27
97879;18605;111630;587278;111633;587279;1;33;34;31
97879;47230;283380;587275;283383;587276;0;35;35;25
41787;88535;531210;250723;531213;250724;1;36;36;40
41787;5110;30660;250726;30663;250727;0;34;34;23
81411;45244;271464;488467;271467;488468;0;30;30;38
81411;70209;421254;488470;421257;488471;0;33;33;21
24673;9293;55758;148042;55761;148043;0;33;33;33
64010;72998;437988;384061;437991;384062;0;23;23;40
79309;38030;228180;475855;228183;475856;0;29;29;30
79309;25849;155094;475858;155097;475859;0;33;33;29
85876;5958;35748;515260;35751;515261;0;34;34;26
34491;45581;273486;206950;273489;206951;0;37;37;32
80217;78082;468492;481303;468495;481304;0;34;34;37
80217;11130;66780;481306;66783;481307;0;30;30;27
28683;9026;54156;172102;54159;172103;0;39;39;21
4272;2876;17256;25636;17259;25637;2;33;33;34
4707;56726;340356;28243;340359;28244;0;44;44;32
25083;38890;233340;150502;233343;150503;1;54;55;24
73576;92478;554868;441460;554871;441461;0;27;27;28
88618;3987;23922;531709;23925;531710;0;34;34;33
79569;81466;488796;477415;488799;477416;0;27;27;30
61310;17740;106440;367864;106443;367865;0;28;28;24
1089;28881;173286;6538;173289;6539;1;30;31;37
1089;49405;296430;6535;296433;6536;1;32;32;27
4836;73838;443028;29020;443031;29021;0;48;48;32
6659;20182;121092;39955;121095;39956;2;48;46;25
31659;2876;17256;189958;17259;189959;2;33;33;34
38498;82419;494514;230989;494517;230990;0;36;36;35
38498;37543;225258;230992;225261;230993;1;38;39;33
45382;72140;432840;272296;432843;272297;0;35;35;21
53107;12428;74568;318643;74571;318644;0;32;32;30
56994;43605;261630;341965;261633;341966;2;30;30;40
56994;66253;397518;341968;397521;341969;0;38;38;36
69098;14036;84216;414589;84219;414590;0;36;36;27
73681;93519;561114;442090;561117;442091;0;41;41;21
83440;50518;303108;500644;303111;500645;2;58;59;31
100221;34849;209094;601330;209097;601331;0;31;31;18
3680;89924;539544;22081;539547;22082;0;29;29;40
12246;40124;240744;73480;240747;73481;2;36;38;27
75327;10938;65628;451963;65631;451964;0;30;30;35
81784;32363;194178;490708;194181;490709;0;47;47;34
86730;86576;519456;520384;519459;520385;0;32;32;23
32395;85529;513174;194371;513177;194372;1;32;33;36
1645;60029;360174;9874;360177;9875;0;43;43;33
1645;81325;487950;9871;487953;9872;3;35;35;30
19120;57345;344070;114724;344073;114725;2;33;34;29
19120;25675;154050;114721;154053;114722;0;33;33;23
24420;27612;165672;146524;165675;146525;0;36;36;29
24420;290;1740;146521;1743;146522;1;33;32;19
50831;97091;582546;304987;582549;304988;1;52;51;30
50831;31349;188094;304990;188097;304991;0;30;30;27
98822;24310;145860;592933;145863;592934;1;26;25;30
99408;80981;485886;596449;485889;596450;1;37;36;29
99408;23599;141594;596452;141597;596453;2;32;33;28
50134;13985;83910;300805;83913;300806;2;30;31;33
50134;58745;352470;300808;352473;300809;0;33;33;29
96095;35723;214338;576574;214341;576575;0;28;28;38
63435;10268;61608;380611;61611;380612;0;35;35;33
10944;27062;162372;65665;162375;65666;3;33;34;40
82307;53925;323550;493843;323553;493844;0;38;38;33
82307;79812;478872;493846;478875;493847;0;34;34;29
48904;84533;507198;293425;507201;293426;3;54;56;30
48904;15848;95088;293428;95091;293429;1;45;44;28
8267;16345;98070;49606;98073;49607;2;30;29;36
15522;69678;418068;93133;418071;93134;0;36;36;38
74733;59325;355950;448402;355953;448403;0;34;34;21
83876;39541;237246;503257;237249;503258;2;27;29;36
83876;66613;399678;503260;399681;503261;3;36;37;25
69689;3725;22350;418138;22353;418139;0;64;64;31
42829;52708;316248;256978;316251;256979;0;46;46;38
45777;64993;389958;274663;389961;274664;0;36;36;35
74537;44980;269880;447223;269883;447224;0;36;36;28
98422;85585;513510;590536;513513;590537;0;32;32;39
98422;9379;56274;590533;56277;590534;0;38;38;30
48039;43842;263052;288238;263055;288239;0;44;44;38
20926;51100;306600;125560;306603;125561;0;26;26;37
21492;2876;17256;128956;17259;128957;0;33;33;34
33927;26002;156012;203563;156015;203564;3;32;31;31
33927;22184;133104;203566;133107;203567;2;44;45;30
65174;75092;450552;391048;450555;391049;0;38;38;37
65174;89119;534714;391045;534717;391046;1;57;57;33
37015;75712;454272;222094;454275;222095;0;39;39;27
52806;16111;96666;316837;96669;316838;0;32;32;37
52806;89383;536298;316840;536301;316841;1;36;37;23
27886;2042;12252;167320;12255;167321;2;29;29;31
27886;25070;150420;167317;150423;167318;2;28;27;30
61207;49748;298488;367243;298491;367244;2;36;36;36
61207;69043;414258;367246;414261;367247;0;33;33;34
76168;62151;372906;457009;372909;457010;0;37;37;29
100591;61117;366702;603547;366705;603548;3;35;36;29
32757;43842;263052;196546;263055;196547;0;44;44;38
32757;45433;272598;196543;272601;196544;0;34;34;28
39568;81349;488094;237409;488097;237410;0;33;33;38
39568;54156;324936;237412;324939;237413;0;38;38;30
96374;11491;68946;578245;68949;578246;0;29;29;29
96374;40473;242838;578248;242841;578249;3;38;38;20
13532;54019;324114;81196;324117;81197;0;39;39;33
74627;71616;429696;447763;429699;447764;1;54;54;28
37008;56492;338952;222052;338955;222053;0;46;46;32
64853;22640;135840;389119;135843;389120;2;27;26;37
64853;65745;394470;389122;394473;389123;0;37;37;25
15200;92747;556482;91201;556485;91202;0;31;31;29
15200;27529;165174;91204;165177;91205;3;32;34;28
9036;49544;297264;54217;297267;54218;3;33;33;32
13779;88717;532302;82678;532305;82679;0;23;23;36
93254;96591;579546;559528;579549;559529;0;34;34;40
93254;69772;418632;559525;418635;559526;1;36;36;34
20214;6733;40398;121288;40401;121289;0;27;27;26
20214;33863;203178;121285;203181;121286;3;44;46;25
22019;94224;565344;132118;565347;132119;0;46;46;36
100724;66186;397116;604348;397119;604349;1;24;25;31
60973;54407;326442;365842;326445;365843;1;39;39;35
72495;60895;365370;434971;365373;434972;1;23;23;31
88605;33093;198558;531631;198561;531632;0;33;33;40
88605;30422;182532;531634;182535;531635;0;25;25;20
94949;97815;586890;569698;586893;569699;1;36;37;34
94949;68764;412584;569695;412587;569696;0;30;30;24
44328;96022;576132;265972;576135;265973;1;36;36;27
55372;36850;221100;332233;221103;332234;0;34;34;38
42299;40170;241020;253798;241023;253799;1;46;45;33
33009;54004;324024;198058;324027;198059;0;30;30;35
12325;71438;428628;73954;428631;73955;0;35;35;30
44843;77243;463458;269059;463461;269060;0;40;40;27
70844;94937;569622;425065;569625;425066;0;34;34;40
12836;22184;133104;77017;133107;77018;2;44;45;31
58647;96102;576612;351886;576615;351887;0;29;29;26
58647;56083;336498;351883;336501;351884;0;33;33;26
90054;69119;414714;540325;414717;540326;0;35;35;33
100749;66324;397944;604498;397947;604499;0;37;37;34
24160;87195;523170;144964;523173;144965;0;35;35;29
47986;81691;490146;287917;490149;287918;0;35;35;39
47986;32703;196218;287920;196221;287921;0;35;35;33
84825;48165;288990;508954;288993;508955;0;38;38;28
10287;71943;431658;61723;431661;61724;0;31;31;33
24356;15420;92520;146140;92523;146141;1;48;49;35
32870;73744;442464;197221;442467;197222;1;37;38;30
37694;46040;276240;226165;276243;226166;0;42;42;32
54984;94960;569760;329908;569763;329909;1;27;27;40
58383;51052;306312;350299;306315;350300;0;27;27;31
43379;86364;518184;260275;518187;260276;1;28;29;33
95803;31323;187938;574819;187941;574820;0;30;30;33
2080;79358;476148;12484;476151;12485;3;36;35;32
11891;89153;534918;71347;534921;71348;0;41;41;34
60595;26129;156774;363571;156777;363572;1;46;45;27
20177;83749;502494;121063;502497;121064;2;38;40;40
20177;54607;327642;121066;327645;121067;0;24;24;33
23246;75395;452370;139480;452373;139481;0;30;30;34
50102;89903;539418;300616;539421;300617;0;28;28;28
100121;37844;227064;600727;227067;600728;0;41;41;29
100121;26159;156954;600730;156957;600731;0;36;36;28
55525;97498;584988;333154;584991;333155;0;29;29;34
41394;100381;602286;248368;602289;248369;0;31;31;28
47848;71552;429312;287089;429315;287090;2;35;33;31
2826;57811;346866;16960;346869;16961;0;30;30;30
12385;92845;557070;74311;557073;74312;1;34;35;38
70176;23982;143892;421057;143895;421058;1;30;30;35
70176;32357;194142;421060;194145;421061;1;32;33;24
77497;37635;225810;464986;225813;464987;2;46;47;39
77497;47771;286626;464983;286629;464984;1;46;47;31
62603;38094;228564;375619;228567;375620;0;34;34;33
100718;16795;100770;604309;100773;604310;2;27;29;38
100718;8984;53904;604312;53907;604313;2;38;38;34
19636;60029;360174;117817;360177;117818;0;43;43;34
19636;69385;416310;117820;416313;117821;1;34;35;31
10983;30989;185934;65902;185937;65903;0;27;27;30
8563;64704;388224;51382;388227;51383;0;39;39;34
44242;6862;41172;265456;41175;265457;0;35;35;34
44242;9201;55206;265453;55209;265454;2;37;38;30
12298;97408;584448;73792;584451;73793;1;34;34;30
12298;16698;100188;73789;100191;73790;2;25;23;28
66076;53985;323910;396460;323913;396461;2;30;29;26
66515;73161;438966;399091;438969;399092;2;29;30;27
98267;33769;202614;589606;202617;589607;1;29;29;39
98267;30314;181884;589603;181887;589604;3;32;34;38
81169;14554;87324;487018;87327;487019;1;46;47;31
39429;70109;420654;236575;420657;236576;2;32;32;34
39429;16057;96342;236578;96345;236579;2;38;39;34
57869;11566;69396;347218;69399;347219;0;40;40;21
66705;68542;411252;400231;411255;400232;0;40;40;37
96852;92235;553410;581113;553413;581114;0;33;33;34
96852;24622;147732;581116;147735;581117;2;34;34;30
79047;27244;163464;474283;163467;474284;0;44;44;28
31580;30314;181884;189481;181887;189482;3;32;34;38
78381;52982;317892;470287;317895;470288;0;24;24;39
81896;98153;588918;491380;588921;491381;1;36;36;30
12033;54315;325890;72199;325893;72200;1;27;28;31
30343;30907;185442;182062;185445;182063;0;37;37;30
62676;41931;251586;376057;251589;376058;0;35;35;33
62676;99083;594498;376060;594501;376061;2;24;25;28
91259;14059;84354;547555;84357;547556;0;31;31;39
9869;55293;331758;59215;331761;59216;0;35;35;30
37739;25209;151254;226435;151257;226436;3;38;35;35
37739;79128;474768;226438;474771;226439;1;53;53;28
49321;29260;175560;295930;175563;295931;1;35;36;34
49321;96077;576462;295927;576465;295928;0;42;42;25
53797;29628;177768;322786;177771;322787;1;45;46;30
53797;18084;108504;322783;108507;322784;0;34;34;25
29878;37472;224832;179272;224835;179273;0;45;45;33
47993;21870;131220;287959;131223;287960;0;33;33;31
13067;85089;510534;78403;510537;78404;0;41;41;38
30427;50584;303504;182563;303507;182564;1;37;37;38
30427;59049;354294;182566;354297;182567;1;39;40;31
68701;7965;47790;412210;47793;412211;0;32;32;28
3430;26420;158520;20581;158523;20582;0;30;30;30
3430;76605;459630;20584;459633;20585;1;39;38;27
1672;89985;539910;10033;539913;10034;0;37;37;32
1672;47463;284778;10036;284781;10037;0;32;32;31
13975;29110;174660;83854;174663;83855;3;47;45;36
14601;89985;539910;87610;539913;87611;0;37;37;32
30653;72345;434070;183922;434073;183923;0;33;33;28
36710;8622;51732;220264;51735;220265;1;45;46;25
42405;34686;208116;254434;208119;254435;0;33;33;32
25574;20686;124116;153445;124119;153446;0;27;27;28
78201;56148;336888;469210;336891;469211;2;48;48;38
78201;30515;183090;469207;183093;469208;0;31;31;29
89377;67385;404310;536263;404313;536264;0;37;37;37
1494;98393;590358;8965;590361;8966;0;35;35;35
12986;54064;324384;77920;324387;77921;1;33;33;33
15465;71097;426582;92794;426585;92795;1;37;36;37
16724;88782;532692;100348;532695;100349;3;38;37;31
17551;4725;28350;105310;28353;105311;0;28;28;23
18729;3368;20208;112375;20211;112376;0;37;37;37
18729;90696;544176;112378;544179;112379;2;34;36;27
19304;63009;378054;115825;378057;115826;3;40;39;38
25993;24982;149892;155959;149895;155960;0;42;42;40
25993;29205;175230;155962;175233;155963;0;35;35;31
27257;50063;300378;163543;300381;163544;0;44;44;35
46211;3698;22188;277267;22191;277268;3;29;30;36
46211;65780;394680;277270;394683;277271;0;34;34;25
52334;61088;366528;314008;366531;314009;1;35;36;29
52334;78967;473802;314005;473805;314006;0;47;47;28
52429;49726;298356;314575;298359;314576;3;30;30;40
52429;74087;444522;314578;444525;314579;1;37;36;27
67436;49458;296748;404620;296751;404621;1;32;33;27
86183;79949;479694;517102;479697;517103;0;44;44;31
92488;6463;38778;554929;38781;554930;1;53;54;39
92488;23095;138570;554932;138573;554933;1;42;41;29
12482;65525;393150;74893;393153;74894;0;37;37;31
17950;15641;93846;107704;93849;107705;1;41;41;35
25386;47536;285216;152320;285219;152321;2;32;34;30
36168;23149;138894;217012;138897;217013;1;30;30;32
41287;59040;354240;247723;354243;247724;0;36;36;37
41287;24686;148116;247726;148119;247727;0;35;35;27
51388;11419;68514;308332;68517;308333;3;38;37;37
61249;24904;149424;367495;149427;367496;0;31;31;28
61249;59532;357192;367498;357195;367499;0;36;36;27
63347;57344;344064;380086;344067;380087;0;29;29;22
80865;1884;11304;485191;11307;485192;0;38;38;36
19043;10223;61338;114262;61341;114263;0;38;38;31
94701;65480;392880;568210;392883;568211;0;31;31;35
11801;13251;79506;70807;79509;70808;0;34;34;32
11801;3496;20976;70810;20979;70811;0;32;32;27
14227;6358;38148;85366;38151;85367;2;39;40;26
16458;60925;365550;98749;365553;98750;2;28;30;40
16458;80932;485592;98752;485595;98753;0;35;35;23
17065;75759;454554;102394;454557;102395;0;33;33;39
17065;65342;392052;102391;392055;102392;0;31;31;23
19272;37471;224826;115636;224829;115637;0;35;35;30
27834;54057;324342;167008;324345;167009;0;36;36;38
28949;60317;361902;173695;361905;173696;1;34;35;33
28949;85621;513726;173698;513729;173699;0;39;39;32
30447;14805;88830;182683;88833;182684;3;34;32;22
68456;64028;384168;410740;384171;410741;0;43;43;30
68462;53062;318372;410773;318375;410774;1;32;33;30
92708;71814;430884;556249;430887;556250;1;30;31;29
92708;100238;601428;556252;601431;556253;0;53;53;24
2681;8043;48258;16087;48261;16088;3;28;29;35
22226;85342;512052;133357;512055;133358;0;39;39;33
22226;63983;383898;133360;383901;133361;3;37;37;28
23268;67885;407310;139612;407313;139613;0;31;31;28
30394;63983;383898;182365;383901;182366;3;37;37;28
35267;20956;125736;211603;125739;211604;0;62;62;35
59946;6452;38712;359677;38715;359678;0;33;33;33
66164;82981;497886;396985;497889;396986;2;35;35;37
66164;67871;407226;396988;407229;396989;1;31;31;34
73867;28094;168564;443206;168567;443207;2;30;31;36
35362;24680;148080;212176;148083;212177;0;34;34;32
42016;65268;391608;252097;391611;252098;2;34;36;30
10468;100762;604572;62809;604575;62810;1;31;31;35
10468;32269;193614;62812;193617;62813;1;39;40;32
20278;7806;46836;121672;46839;121673;0;43;43;30
33052;91076;546456;198316;546459;198317;0;28;28;31
14909;10620;63720;89455;63723;89456;2;49;50;29
14909;88550;531300;89458;531303;89459;2;30;31;26
22735;8370;50220;136414;50223;136415;0;31;31;34
22735;4026;24156;136411;24159;136412;0;38;38;26
58337;66621;399726;350023;399729;350024;0;39;39;27
66993;61864;371184;401962;371187;401963;0;32;32;33
74758;96987;581922;448549;581925;448550;0;41;41;32
86145;44921;269526;516871;269529;516872;0;44;44;39
92445;9455;56730;554671;56733;554672;1;39;38;29
92445;12666;75996;554674;75999;554675;2;34;32;29
3652;93168;559008;21916;559011;21917;1;38;38;38
30384;93187;559122;182308;559125;182309;1;28;28;36
78788;22175;133050;472732;133053;472733;0;33;33;39
78788;45081;270486;472729;270489;472730;2;40;40;30
38078;90738;544428;228472;544431;228473;0;34;34;34
14014;79173;475038;84085;475041;84086;0;31;31;40
14669;70766;424596;88018;424599;88019;0;44;44;22
39217;71165;426990;235303;426993;235304;2;31;33;30
61373;99809;598854;368242;598857;368243;0;35;35;40
61476;100191;601146;368857;601149;368858;0;34;34;39
61476;63006;378036;368860;378039;368861;2;35;36;29
61620;91295;547770;369724;547773;369725;3;43;46;34
69700;73294;439764;418204;439767;418205;0;26;26;23
70008;54579;327474;420052;327477;420053;3;32;31;35
70008;50225;301350;420049;301353;420050;1;28;29;30
86633;61143;366858;519802;366861;519803;3;34;35;36
13605;81087;486522;81634;486525;81635;0;31;31;28
43627;34701;208206;261766;208209;261767;1;40;41;25
52381;21697;130182;314290;130185;314291;0;42;42;32
59296;81801;490806;355777;490809;355778;1;26;27;26
81920;72758;436548;491524;436551;491525;1;46;47;30
18365;3480;20880;110191;20883;110192;0;40;40;32
44902;90578;543468;269416;543471;269417;1;31;31;26
60199;51214;307284;361195;307287;361196;0;42;42;39
5888;25839;155034;35332;155037;35333;0;37;37;26
5888;71364;428184;35329;428187;35330;3;27;26;24
10065;81267;487602;60391;487605;60392;0;43;43;35
49005;38506;231036;294034;231039;294035;1;38;38;34
66317;43747;262482;397906;262485;397907;3;42;40;40
78157;80787;484722;468946;484725;468947;0;38;38;37
78157;69947;419682;468943;419685;468944;0;42;42;28
78537;80269;481614;471226;481617;471227;3;36;38;25
87712;91818;550908;526273;550911;526274;1;28;27;27
13134;35887;215322;78808;215325;78809;1;26;27;35
16907;22214;133284;101446;133287;101447;1;31;31;23
88755;53925;323550;532531;323553;532532;0;38;38;34
80033;53354;320124;480202;320127;480203;0;28;28;33
39893;57872;347232;239362;347235;239363;0;24;24;29
8818;54976;329856;52912;329859;52913;0;35;35;34
8818;65657;393942;52909;393945;52910;0;37;37;32
12947;94201;565206;77686;565209;77687;2;54;55;39
13989;39644;237864;83938;237867;83939;0;36;36;34
16450;31918;191508;98701;191511;98702;0;37;37;27
28974;39070;234420;173845;234423;173846;2;43;44;26
31345;73840;443040;188071;443043;188072;0;36;36;40
31345;50641;303846;188074;303849;188075;2;35;33;35
32138;44362;266172;192829;266175;192830;3;37;37;28
32138;56041;336246;192832;336249;192833;0;34;34;27
34577;83545;501270;207463;501273;207464;0;56;56;34
64997;32427;194562;389986;194565;389987;0;31;31;31
64997;8192;49152;389983;49155;389984;0;38;38;25
74671;95989;575934;448027;575937;448028;1;41;41;35
90943;89335;536010;545659;536013;545660;3;32;32;36
90943;56227;337362;545662;337365;545663;2;26;26;32
99355;26766;160596;596134;160599;596135;2;33;32;28
100213;38522;231132;601282;231135;601283;1;28;27;33
100213;88131;528786;601279;528789;601280;0;35;35;28
31185;20127;120762;187114;120765;187115;2;26;25;31
31185;67115;402690;187111;402693;187112;0;32;32;25
32674;36577;219462;196045;219465;196046;2;23;23;36
32674;69772;418632;196048;418635;196049;1;36;36;35
45618;66978;401868;273712;401871;273713;1;34;35;33
62925;39338;236028;377554;236031;377555;0;33;33;35
62925;91466;548796;377551;548799;377552;3;28;29;31
73529;9320;55920;441178;55923;441179;0;26;26;34
76999;97815;586890;461998;586893;461999;1;36;37;34
76999;12988;77928;461995;77931;461996;0;29;29;28
81149;50266;301596;486895;301599;486896;1;39;40;31
96840;46678;280068;581041;280071;581042;0;49;49;37
18883;61788;370728;113299;370731;113300;1;39;38;38
18883;59921;359526;113302;359529;113303;1;29;28;28
92805;57428;344568;556834;344571;556835;0;33;33;25
32305;78024;468144;193831;468147;193832;0;36;36;35
32305;73052;438312;193834;438315;193835;0;34;34;29
72524;88131;528786;435145;528789;435146;0;35;35;28
27089;83241;499446;162535;499449;162536;0;31;31;36
27089;50539;303234;162538;303237;162539;0;43;43;30
56181;93227;559362;337087;559365;337088;2;52;52;40
56181;25561;153366;337090;153369;337091;0;61;61;28
68817;46152;276912;412903;276915;412904;1;32;31;33
69164;35970;215820;414988;215823;414989;2;41;41;40
70853;39;234;425122;237;425123;0;32;32;40
95482;33831;202986;572893;202989;572894;0;55;55;29
17471;46290;277740;104827;277743;104828;1;47;46;35
17471;33059;198354;104830;198357;104831;0;53;53;31
70132;86019;516114;420793;516117;420794;1;38;38;34
70132;69703;418218;420796;418221;420797;0;32;32;25
80459;96022;576132;482758;576135;482759;1;36;36;27
82792;25733;154398;496756;154401;496757;0;46;46;38
82792;92003;552018;496753;552021;496754;0;27;27;37
28716;3559;21354;172300;21357;172301;2;31;32;35
28716;25928;155568;172297;155571;172298;0;35;35;25
48633;89607;537642;291802;537645;291803;0;25;25;36
48633;87843;527058;291799;527061;291800;0;27;27;32
17340;8216;49296;104044;49299;104045;0;40;40;39
20432;84563;507378;122596;507381;122597;1;30;31;36
20432;36422;218532;122593;218535;122594;1;33;34;35
85692;36422;218532;514156;218535;514157;1;33;34;35
85692;21571;129426;514153;129429;514154;0;40;40;23
89605;44621;267726;537634;267729;537635;1;31;31;38
89605;18610;111660;537631;111663;537632;1;33;32;23
97046;4852;29112;582277;29115;582278;0;49;49;34
60022;45749;274494;360136;274497;360137;0;44;44;22
25219;21194;127164;151318;127167;151319;3;31;30;36
65209;13168;79008;391255;79011;391256;3;33;36;24
85160;55976;335856;510964;335859;510965;1;27;27;25
99729;37995;227970;598378;227973;598379;0;33;33;29
99729;81252;487512;598375;487515;598376;0;33;33;27
17034;4865;29190;102205;29193;102206;2;29;29;23
17034;63440;380640;102208;380643;102209;0;35;35;23
14979;32958;197748;89875;197751;89876;3;36;36;27
20504;12213;73278;123025;73281;123026;3;43;44;27
35113;3379;20274;210682;20277;210683;3;44;42;30
38384;20744;124464;230308;124467;230309;0;37;37;33
38384;30431;182586;230305;182589;230306;0;34;34;23
54981;72698;436188;329887;436191;329888;2;32;33;38
91261;40841;245046;547567;245049;547568;1;29;30;40
33572;23360;140160;201433;140163;201434;2;28;27;25
86109;22343;134058;516655;134061;516656;0;45;45;38
86109;79608;477648;516658;477651;516659;1;40;40;31
88342;3170;19020;530053;19023;530054;2;41;43;37
88342;66906;401436;530056;401439;530057;0;33;33;29
2726;39223;235338;16357;235341;16358;1;31;32;36
2726;23414;140484;16360;140487;16361;0;49;49;23
8561;43578;261468;51367;261471;51368;0;41;41;35
8561;41613;249678;51370;249681;51371;1;31;32;25
58518;58688;352128;351112;352131;351113;1;36;37;32
71416;92962;557772;428497;557775;428498;2;35;34;30
71416;77595;465570;428500;465573;428501;2;46;47;22
80454;4689;28134;482728;28137;482729;0;34;34;29
92014;67695;406170;552088;406173;552089;0;44;44;37
97833;38265;229590;586999;229593;587000;0;32;32;35
3479;60212;361272;20878;361275;20879;0;33;33;35
3479;83928;503568;20875;503571;20876;0;30;30;29
91296;24971;149826;547780;149829;547781;1;39;38;26
1384;80071;480426;8308;480429;8309;3;29;29;34
1384;65494;392964;8305;392967;8306;3;48;47;33
3649;32516;195096;21898;195099;21899;0;30;30;25
62172;95042;570252;373033;570255;373034;2;30;30;33
62172;17037;102222;373036;102225;373037;0;38;38;30
853;34522;207132;5119;207135;5120;0;40;40;37
853;85406;512436;5122;512439;5123;0;68;68;31
7068;3620;21720;42412;21723;42413;0;31;31;31
7068;43795;262770;42409;262773;42410;0;39;39;18
8784;48769;292614;52705;292617;52706;1;47;47;29
8784;42791;256746;52708;256749;52709;0;39;39;26
30534;70350;422100;183205;422103;183206;3;37;39;33
32483;36663;219978;194902;219981;194903;0;37;37;33
33079;39563;237378;198478;237381;198479;1;27;26;34
46007;31391;188346;276043;188349;276044;0;23;23;24
65595;47661;285966;393574;285969;393575;0;27;27;29
65595;57218;343308;393571;343311;393572;0;45;45;27
92882;64026;384156;557296;384159;557297;0;32;32;20
97254;80751;484506;583525;484509;583526;0;31;31;40
100514;24054;144324;603088;144327;603089;0;32;32;29
7522;74907;449442;45136;449445;45137;0;27;27;26
90721;79755;478530;544330;478533;544331;0;34;34;33
90721;67163;402978;544327;402981;544328;0;36;36;27
5770;72574;435444;34621;435447;34622;1;38;39;33
18985;17857;107142;113911;107145;113912;0;42;42;31
35908;63841;383046;215449;383049;215450;0;37;37;31
86800;12575;75450;520801;75453;520802;2;34;34;34
86800;25675;154050;520804;154053;520805;0;33;33;24
90886;39338;236028;545317;236031;545318;0;33;33;35
90886;92500;555000;545320;555003;545321;0;41;41;29
63135;6615;39690;378811;39693;378812;0;68;68;40
99812;49848;299088;598873;299091;598874;1;31;32;38
99812;81007;486042;598876;486045;598877;0;34;34;23
10105;65126;390756;60631;390759;60632;1;28;29;38
10105;46101;276606;60634;276609;60635;0;38;38;34
10482;61808;370848;62896;370851;62897;1;40;40;24
24831;93865;563190;148987;563193;148988;0;40;40;38
34422;62072;372432;206536;372435;206537;1;32;33;23
63225;23942;143652;379354;143655;379355;1;50;49;26
73171;29422;176532;439027;176535;439028;0;52;52;25
77156;45942;275652;462937;275655;462938;0;43;43;29
77156;1326;7956;462940;7959;462941;0;37;37;23
79692;96696;580176;478153;580179;478154;1;45;45;34
81387;95409;572454;488326;572457;488327;3;40;42;38
81387;45457;272742;488323;272745;488324;0;36;36;38
82397;79887;479322;494386;479325;494387;0;36;36;33
82397;89612;537672;494383;537675;494384;1;31;30;32
1516;38742;232452;9097;232455;9098;0;32;32;32
1516;14477;86862;9100;86865;9101;1;34;35;23
3575;85830;514980;21451;514983;21452;1;45;44;27
13423;79173;475038;80542;475041;80543;0;31;31;40
13423;19052;114312;80539;114315;80540;0;33;33;28
43545;75647;453882;261271;453885;261272;0;37;37;33
94285;52400;314400;565711;314403;565712;0;37;37;40
94285;81775;490650;565714;490653;565715;0;34;34;32
85545;6407;38442;513274;38445;513275;0;34;34;29
11647;82444;494664;69883;494667;69884;0;38;38;28
47895;16974;101844;287374;101847;287375;0;32;32;33
83363;49458;296748;500182;296751;500183;0;32;32;27
87162;5391;32346;522976;32349;522977;2;32;31;30
87162;48724;292344;522973;292347;522974;3;31;29;26
