"parents_id";"partners_id";"groom";"father";"bride";"mother";"distance";"length partners";"length parents";"years_between"
"7b163ae1-28dd-5de0-7308-ba9b09519a4d";"4734629e-f665-bfe0-11e0-0e2344afb146";"0b46ffd0-94ec-2cc4-307b-9f2634813b83";"067301b6-d444-45e3-ee5e-4f3457a12ffe";"4ceb1bab-1dbb-49d3-e685-8b93b2464c92";"26d80a62-d7c7-67b5-c016-7e8df703d733";0;30;30;19
"7b163ae1-28dd-5de0-7308-ba9b09519a4d";"4db0ba35-e109-4600-7337-aac1e971d668";"0b46ffd0-94ec-2cc4-307b-9f2634813b83";"43225bce-6108-8081-9ef7-7deac1996090";"4ceb1bab-1dbb-49d3-e685-8b93b2464c92";"49da4d5a-66a4-cd95-1e62-1f04c15a19c8";0;30;30;18
"7b163ae1-28dd-5de0-7308-ba9b09519a4d";"c9f6f342-97a6-081b-c64c-d1fc5f683e23";"0b46ffd0-94ec-2cc4-307b-9f2634813b83";"cf890ace-1469-d784-85be-4ebf06ad75ad";"4ceb1bab-1dbb-49d3-e685-8b93b2464c92";"305c275b-bdb6-7b7f-f014-73445c72d5d5";0;30;30;17
"ea44209b-8f5d-1eb6-c4b5-cb7587aed829";"8c52eb98-d6e3-fae9-f442-3cfcd028a342";"2f5e4b08-df5b-140b-fd74-1052ae77f832";"dd7b9317-c8cb-acf4-28c9-418dc50949ef";"085e06a4-ba81-886e-aa7e-ccf01479f1ed";"217b187f-c1ad-e765-04a1-435af31ed30c";3;30;32;23
"ea44209b-8f5d-1eb6-c4b5-cb7587aed829";"ddd3876d-dfa9-e800-b43a-a14f82934506";"2f5e4b08-df5b-140b-fd74-1052ae77f832";"1088eb7e-1b74-b66d-87e5-aa1aac5bf238";"085e06a4-ba81-886e-aa7e-ccf01479f1ed";"12820050-e8ef-8e91-52d6-7ffaf412ff30";3;30;32;20
"ea44209b-8f5d-1eb6-c4b5-cb7587aed829";"58e13aa6-b6a3-c50f-dd8a-e33b0f47431d";"2f5e4b08-df5b-140b-fd74-1052ae77f832";"0adca638-1625-9798-acc9-03ff244ad6ec";"085e06a4-ba81-886e-aa7e-ccf01479f1ed";"1dd46d24-ab1c-1eb6-0a42-25628f344ba5";3;30;32;18
"ea44209b-8f5d-1eb6-c4b5-cb7587aed829";"f31aedbd-f330-eadb-0eff-59b40ada284a";"2f5e4b08-df5b-140b-fd74-1052ae77f832";"ad067bda-5d0f-8fee-2bd8-470c3198c2c3";"085e06a4-ba81-886e-aa7e-ccf01479f1ed";"cc8ac4ce-8a62-0a46-dc20-8b637bf93f0a";3;30;32;17
"b5fdacf6-20fb-52f7-ea91-4ccd88361a4a";"8dbb5fc3-10c3-7829-49f2-972dafdae68c";"f9072b94-4cd2-30b2-7430-1a2e6ff2ed8c";"d8a524e3-6bf5-35a5-026d-8b6d72a616a3";"46b9cf62-acc6-3661-fb87-dcaa31515183";"168d3c21-6798-391b-3ca0-7d4197e55d38";3;25;24;40
"b5fdacf6-20fb-52f7-ea91-4ccd88361a4a";"db85db6a-706a-5465-0f08-2643d3108ca3";"f9072b94-4cd2-30b2-7430-1a2e6ff2ed8c";"72c087ce-dc7a-49ea-11d7-102689fa80eb";"46b9cf62-acc6-3661-fb87-dcaa31515183";"827a0215-3adf-618b-297a-29b96840f3b2";3;25;24;27
"d8cf1fa5-3fc2-d5d8-2031-97f5d6017819";"86db3f84-52e9-27f0-8378-b23cf7b7d994";"40cdfcdc-816c-0349-0bdb-f595d5f7c58d";"a4a14dcc-88f7-c899-646e-5d93bc4a908a";"136ebd3c-a8b8-b8be-1b92-f1ab62222d62";"7f05c8e1-87cc-d195-d047-edef02d2dac7";0;29;29;25
"66e5a67d-e723-552b-f1ce-b0ae77d538a4";"2357ba59-1685-234a-75ac-f12c5ed93f00";"0e7d240b-d6ad-29b8-eba7-3ebe2a6d1971";"3ee1e28e-4a96-3706-5acd-3dc646fd615f";"68371f32-f299-cb17-c45b-5e573f41ad17";"11a55369-cd65-5b7d-1451-ac3b42b83fd6";3;42;41;40
"66e5a67d-e723-552b-f1ce-b0ae77d538a4";"6a961b69-32c1-82a0-7003-56603076da34";"0e7d240b-d6ad-29b8-eba7-3ebe2a6d1971";"9c1c049c-9b07-f44f-7367-f03586673736";"68371f32-f299-cb17-c45b-5e573f41ad17";"d2a4971b-a1f4-e450-2b9b-ea0a1d563c60";3;42;42;17
"67947bb8-90d3-3749-2e6a-f4b83656a1bd";"5b04963d-8b4b-0263-fb31-0814133088a8";"0476cabc-d141-e07c-6f87-38974faa3f90";"2b8ca330-e0c3-abee-8b99-1ff933382f4c";"d008723c-c8f1-6362-3e91-c15acd5c0cf4";"a72b05b3-480a-6fce-63af-4a1914861dd3";3;31;32;30
"087c9407-28c7-118e-3793-770d54697cdd";"79d2311c-4964-e160-7e9d-8dbbed4389bc";"021dd285-6cf0-f380-5b74-986f9505447b";"f3af166d-a86a-bd10-b252-b4de81d27780";"adbc7b97-422b-c303-f973-3e759a647094";"1e60c35e-8b35-0810-520b-20fb8ef4aa46";3;26;27;19
"58e474e7-24ed-4e4d-4b2f-268c00ef7ee1";"50e37035-ed82-e379-e3fe-8035e084c873";"ab36936b-c152-8a79-b325-a300f81477bd";"088a5481-3669-60c3-8205-8d109108d9ee";"0d98e08a-bb31-755a-2b1f-111a4f735370";"124439e5-8212-7998-8605-b5ee42d353cf";3;35;34;19
"903d820c-ac5f-73fa-712a-7a7132d68ae8";"0efc67d7-fdcd-bd40-ab48-f2d6b557a514";"9cd8fca9-0d9a-7ce1-1bd3-6223259f9f91";"a49b7ac3-fe70-bb1a-c188-433da197694a";"c0e127cc-1bd6-13fe-d462-febd7ca5b0d2";"809c303b-49b8-a586-070d-db09d0184e6b";1;30;29;34
